"dayRange"	"dayMin"	"dayMax"	"dayMean"	"date"
"4_4_2010"	1.1	23.1	24.2	23.5833333333333	2010-04-04
"5_4_2010"	1	23.1	24.1	23.6125	2010-04-05
"6_4_2010"	1	23.2	24.2	23.7375	2010-04-06
"7_4_2010"	1.1	23.3	24.4	23.8125	2010-04-07
"8_4_2010"	1.4	23.6	25	24.1625	2010-04-08
"9_4_2010"	0.900000000000002	24.2	25.1	24.5125	2010-04-09
"10_4_2010"	1.5	24.4	25.9	25	2010-04-10
"11_4_2010"	0.600000000000001	25.7	26.3	26.125	2010-04-11
"12_4_2010"	0.699999999999999	25.6	26.3	26.0625	2010-04-12
"13_4_2010"	0.699999999999999	25.1	25.8	25.4208333333333	2010-04-13
"14_4_2010"	0.5	24.7	25.2	24.925	2010-04-14
"15_4_2010"	1	23.7	24.7	24.0541666666667	2010-04-15
"16_4_2010"	0.699999999999999	23.3	24	23.6083333333333	2010-04-16
"17_4_2010"	0.699999999999999	23.2	23.9	23.5541666666667	2010-04-17
"18_4_2010"	1.2	23.4	24.6	23.8583333333333	2010-04-18
"19_4_2010"	0.399999999999999	24	24.4	24.2041666666667	2010-04-19
"20_4_2010"	1.8	24.1	25.9	24.725	2010-04-20
"21_4_2010"	0.799999999999997	24.6	25.4	24.975	2010-04-21
"22_4_2010"	0.700000000000003	24.9	25.6	25.25	2010-04-22
"23_4_2010"	1	25.4	26.4	25.8875	2010-04-23
"24_4_2010"	1	25.7	26.7	26.2041666666667	2010-04-24
"25_4_2010"	1.1	26	27.1	26.4333333333333	2010-04-25
"26_4_2010"	0.599999999999998	26.3	26.9	26.6791666666667	2010-04-26
"27_4_2010"	0.699999999999999	26.1	26.8	26.4916666666667	2010-04-27
"28_4_2010"	1	25.9	26.9	26.4791666666667	2010-04-28
"29_4_2010"	0.5	26.4	26.9	26.6833333333333	2010-04-29
"30_4_2010"	0.800000000000001	25.9	26.7	26.2833333333333	2010-04-30
"1_5_2010"	1.5	26.2	27.7	26.8791666666667	2010-05-01
"2_5_2010"	1.6	27	28.6	27.7291666666667	2010-05-02
"3_5_2010"	1.6	27.3	28.9	28.0708333333333	2010-05-03
"4_5_2010"	0.800000000000001	27.9	28.7	28.3083333333333	2010-05-04
"5_5_2010"	0.800000000000001	27.8	28.6	28.3	2010-05-05
"6_5_2010"	1.7	27.9	29.6	28.8541666666667	2010-05-06
"7_5_2010"	1.2	29	30.2	29.4833333333333	2010-05-07
"8_5_2010"	0.799999999999997	29.6	30.4	30.0166666666667	2010-05-08
"9_5_2010"	0.699999999999999	29.5	30.2	29.75	2010-05-09
"10_5_2010"	0.899999999999999	29.3	30.2	29.7333333333333	2010-05-10
"11_5_2010"	1	29.1	30.1	29.7791666666667	2010-05-11
"12_5_2010"	0.599999999999998	28.6	29.2	28.9875	2010-05-12
"13_5_2010"	0.699999999999999	28.1	28.8	28.5041666666667	2010-05-13
"14_5_2010"	0.599999999999998	27.6	28.2	27.9833333333333	2010-05-14
"15_5_2010"	0.799999999999997	27.6	28.4	27.9291666666667	2010-05-15
"16_5_2010"	0.699999999999999	27.8	28.5	28.0791666666667	2010-05-16
"17_5_2010"	1	27.7	28.7	28.1166666666667	2010-05-17
"18_5_2010"	1.3	28	29.3	28.4291666666667	2010-05-18
"19_5_2010"	0.400000000000002	28.4	28.8	28.5833333333333	2010-05-19
"20_5_2010"	0.800000000000001	28.2	29	28.4708333333333	2010-05-20
"21_5_2010"	1.1	28.2	29.3	28.6458333333333	2010-05-21
"22_5_2010"	0.800000000000001	28	28.8	28.3666666666667	2010-05-22
"23_5_2010"	0.900000000000002	27.9	28.8	28.325	2010-05-23
"24_5_2010"	1.1	28.1	29.2	28.5583333333333	2010-05-24
"25_5_2010"	0.599999999999998	28.6	29.2	28.8208333333333	2010-05-25
"26_5_2010"	0.899999999999999	29.1	30	29.4375	2010-05-26
"27_5_2010"	1.2	28.7	29.9	29.2333333333333	2010-05-27
"28_5_2010"	1.2	28.7	29.9	29.0875	2010-05-28
"29_5_2010"	1.5	28.5	30	29.2458333333333	2010-05-29
"30_5_2010"	1.4	29	30.4	29.6	2010-05-30
"31_5_2010"	0.899999999999999	30	30.9	30.3875	2010-05-31
"1_6_2010"	0.800000000000001	30.3	31.1	30.6791666666667	2010-06-01
"2_6_2010"	0.900000000000002	30.7	31.6	31.0916666666667	2010-06-02
"3_6_2010"	0.899999999999999	31	31.9	31.3708333333333	2010-06-03
"4_6_2010"	0.699999999999999	31	31.7	31.3583333333333	2010-06-04
"5_6_2010"	0.399999999999999	31.3	31.7	31.5333333333333	2010-06-05
"6_6_2010"	0.599999999999998	31.3	31.9	31.5833333333333	2010-06-06
"7_6_2010"	0.800000000000004	31.4	32.2	31.7458333333333	2010-06-07
"8_6_2010"	1.3	30.8	32.1	31.3625	2010-06-08
"9_6_2010"	1.4	30.6	32	31.2583333333333	2010-06-09
"10_6_2010"	0.900000000000002	31.3	32.2	31.6833333333333	2010-06-10
"11_6_2010"	1.6	31.3	32.9	32.0833333333333	2010-06-11
"12_6_2010"	1.2	31.9	33.1	32.4333333333333	2010-06-12
"13_6_2010"	0.800000000000004	32.3	33.1	32.5958333333333	2010-06-13
"14_6_2010"	1	32.5	33.5	32.8916666666667	2010-06-14
"15_6_2010"	1.1	32.4	33.5	32.8875	2010-06-15
"16_6_2010"	1.09999999999999	32.7	33.8	33.1375	2010-06-16
"17_6_2010"	0.899999999999999	32.6	33.5	33.0333333333333	2010-06-17
"18_6_2010"	0.699999999999996	32.6	33.3	33	2010-06-18
"19_6_2010"	1	32.3	33.3	32.8666666666667	2010-06-19
"20_6_2010"	0.799999999999997	32.2	33	32.675	2010-06-20
"21_6_2010"	1.2	31.3	32.5	31.9916666666667	2010-06-21
"22_6_2010"	1.1	30.9	32	31.4416666666667	2010-06-22
"23_6_2010"	0.899999999999999	30.3	31.2	30.8166666666667	2010-06-23
"24_6_2010"	0.600000000000001	30	30.6	30.2416666666667	2010-06-24
"25_6_2010"	0.900000000000002	29.9	30.8	30.2041666666667	2010-06-25
"26_6_2010"	0.799999999999997	30.1	30.9	30.5291666666667	2010-06-26
"27_6_2010"	0.699999999999999	30.3	31	30.6375	2010-06-27
"28_6_2010"	0.799999999999997	30.1	30.9	30.5916666666667	2010-06-28
"29_6_2010"	0.699999999999999	30.1	30.8	30.4458333333333	2010-06-29
"30_6_2010"	0.599999999999998	30.1	30.7	30.4208333333333	2010-06-30
"1_7_2010"	1.1	30.1	31.2	30.65	2010-07-01
"2_7_2010"	0.600000000000001	30.4	31	30.7208333333333	2010-07-02
"3_7_2010"	0.899999999999999	30.1	31	30.5333333333333	2010-07-03
"4_7_2010"	0.5	30.6	31.1	30.8458333333333	2010-07-04
"5_7_2010"	1.1	29.9	31	30.4375	2010-07-05
"6_7_2010"	0.800000000000001	29.5	30.3	29.9333333333333	2010-07-06
"7_7_2010"	1.3	29.8	31.1	30.3208333333333	2010-07-07
"8_7_2010"	0.299999999999997	30.6	30.9	30.7416666666667	2010-07-08
"9_7_2010"	1	30.2	31.2	30.65	2010-07-09
"10_7_2010"	0.800000000000001	30.5	31.3	30.8	2010-07-10
"11_7_2010"	0.600000000000001	30.7	31.3	30.9416666666667	2010-07-11
"12_7_2010"	0.700000000000003	30.9	31.6	31.1416666666667	2010-07-12
"13_7_2010"	0.900000000000002	30.9	31.8	31.4208333333333	2010-07-13
"14_7_2010"	0.299999999999997	31.6	31.9	31.75	2010-07-14
"15_7_2010"	0.700000000000003	30.9	31.6	31.2333333333333	2010-07-15
"16_7_2010"	1	30.2	31.2	30.6791666666667	2010-07-16
"17_7_2010"	1.1	29.5	30.6	30.1541666666667	2010-07-17
"18_7_2010"	0.699999999999999	29.5	30.2	29.7958333333333	2010-07-18
"19_7_2010"	1.3	29	30.3	29.6416666666667	2010-07-19
"20_7_2010"	0.800000000000001	29.3	30.1	29.7041666666667	2010-07-20
"21_7_2010"	0.799999999999997	29.1	29.9	29.5208333333333	2010-07-21
"22_7_2010"	0.600000000000001	29.2	29.8	29.4625	2010-07-22
"23_7_2010"	0.699999999999999	29.3	30	29.5541666666667	2010-07-23
"24_7_2010"	1.1	29.5	30.6	30.0458333333333	2010-07-24
"25_7_2010"	0.699999999999999	29.8	30.5	30.2458333333333	2010-07-25
"26_7_2010"	1.1	29.8	30.9	30.425	2010-07-26
"27_7_2010"	1	30.2	31.2	30.7625	2010-07-27
"28_7_2010"	1.1	30.7	31.8	31.1125	2010-07-28
"29_7_2010"	1.1	30.9	32	31.3708333333333	2010-07-29
"30_7_2010"	1.2	31.3	32.5	31.8166666666667	2010-07-30
"31_7_2010"	0.599999999999998	31.7	32.3	32.0166666666667	2010-07-31
"1_8_2010"	0.900000000000002	31.7	32.6	32.1166666666667	2010-08-01
"2_8_2010"	1	31.6	32.6	32.0708333333333	2010-08-02
"3_8_2010"	0.399999999999999	31.9	32.3	32.0708333333333	2010-08-03
"4_8_2010"	0.799999999999997	31.6	32.4	32	2010-08-04
"5_8_2010"	0.699999999999999	31.3	32	31.7375	2010-08-05
"6_8_2010"	0.800000000000001	31.3	32.1	31.7333333333333	2010-08-06
"7_8_2010"	0.799999999999997	31.6	32.4	31.9333333333333	2010-08-07
"8_8_2010"	0.300000000000001	31.7	32	31.8833333333333	2010-08-08
"9_8_2010"	0.699999999999999	31	31.7	31.3708333333333	2010-08-09
"10_8_2010"	1.6	29.3	30.9	30.2083333333333	2010-08-10
"11_8_2010"	2	29	31	30.0333333333333	2010-08-11
"12_8_2010"	1.3	30.5	31.8	31.1291666666667	2010-08-12
"13_8_2010"	1.1	31.3	32.4	31.6666666666667	2010-08-13
"14_8_2010"	1.2	31.5	32.7	31.9958333333333	2010-08-14
"15_8_2010"	0.199999999999999	31.8	32	31.9041666666667	2010-08-15
"16_8_2010"	0.699999999999999	31.7	32.4	31.9958333333333	2010-08-16
"17_8_2010"	0.600000000000001	32	32.6	32.325	2010-08-17
"18_8_2010"	0.599999999999994	32.2	32.8	32.4791666666667	2010-08-18
"19_8_2010"	0.699999999999996	32.1	32.8	32.4833333333333	2010-08-19
"20_8_2010"	1.7	32.1	33.8	32.7958333333333	2010-08-20
"21_8_2010"	1.5	32	33.5	32.85	2010-08-21
"22_8_2010"	1.2	31.6	32.8	32.0958333333333	2010-08-22
"23_8_2010"	0.800000000000001	31.3	32.1	31.5791666666667	2010-08-23
"24_8_2010"	0.600000000000001	30.9	31.5	31.1583333333333	2010-08-24
"25_8_2010"	1.1	30.6	31.7	31.1166666666667	2010-08-25
"26_8_2010"	0.399999999999999	31	31.4	31.2208333333333	2010-08-26
"27_8_2010"	0.700000000000003	30.9	31.6	31.3166666666667	2010-08-27
"28_8_2010"	0.900000000000002	30.9	31.8	31.3708333333333	2010-08-28
"29_8_2010"	0.800000000000001	30.8	31.6	31.2166666666667	2010-08-29
"30_8_2010"	0.700000000000003	30.4	31.1	30.7	2010-08-30
"31_8_2010"	0.800000000000001	29.5	30.3	29.9708333333333	2010-08-31
"1_9_2010"	0.899999999999999	29.3	30.2	29.7208333333333	2010-09-01
"2_9_2010"	1.4	29.4	30.8	29.9916666666667	2010-09-02
"3_9_2010"	0.599999999999998	30.3	30.9	30.6041666666667	2010-09-03
"4_9_2010"	0.199999999999999	30.5	30.7	30.5791666666667	2010-09-04
"5_9_2010"	0.599999999999998	30.3	30.9	30.625	2010-09-05
"6_9_2010"	0.5	30.4	30.9	30.6666666666667	2010-09-06
"7_9_2010"	0.699999999999999	30.1	30.8	30.475	2010-09-07
"8_9_2010"	0.5	30.3	30.8	30.5791666666667	2010-09-08
"9_9_2010"	1.1	30.3	31.4	30.8958333333333	2010-09-09
"10_9_2010"	0.899999999999999	31	31.9	31.3416666666667	2010-09-10
"11_9_2010"	0.899999999999999	31	31.9	31.4125	2010-09-11
"12_9_2010"	0.699999999999999	31	31.7	31.3833333333333	2010-09-12
"13_9_2010"	0.699999999999999	31.2	31.9	31.5375	2010-09-13
"14_9_2010"	0.700000000000003	30.9	31.6	31.2708333333333	2010-09-14
"15_9_2010"	0.800000000000001	30	30.8	30.4458333333333	2010-09-15
"16_9_2010"	0.799999999999997	29.6	30.4	29.9916666666667	2010-09-16
"17_9_2010"	0.399999999999999	29.5	29.9	29.7333333333333	2010-09-17
"18_9_2010"	0.699999999999999	29.2	29.9	29.55	2010-09-18
"19_9_2010"	0.5	29	29.5	29.2375	2010-09-19
"20_9_2010"	0.300000000000001	29	29.3	29.1	2010-09-20
"21_9_2010"	0.5	28.7	29.2	28.8875	2010-09-21
"22_9_2010"	0.599999999999998	28.6	29.2	28.8625	2010-09-22
"23_9_2010"	0.399999999999999	28.6	29	28.8375	2010-09-23
"24_9_2010"	0.699999999999999	28.5	29.2	28.7916666666667	2010-09-24
"25_9_2010"	1	28.5	29.5	28.925	2010-09-25
"26_9_2010"	0.5	28.9	29.4	29.1333333333333	2010-09-26
"27_9_2010"	0.900000000000002	28.9	29.8	29.3041666666667	2010-09-27
"28_9_2010"	0.299999999999997	29.1	29.4	29.2458333333333	2010-09-28
"29_9_2010"	0.399999999999999	28.6	29	28.725	2010-09-29
"30_9_2010"	0.599999999999998	28.3	28.9	28.7	2010-09-30
"1_10_2010"	0.399999999999999	28.6	29	28.85	2010-10-01
"2_10_2010"	1	28.5	29.5	28.8875	2010-10-02
"3_10_2010"	0.799999999999997	28.6	29.4	28.9958333333333	2010-10-03
"4_10_2010"	1.1	27.7	28.8	28.1666666666667	2010-10-04
"5_10_2010"	0.5	27.1	27.6	27.4375	2010-10-05
"6_10_2010"	0.900000000000002	26.2	27.1	26.65	2010-10-06
"7_10_2010"	0.5	25.6	26.1	25.85	2010-10-07
"8_10_2010"	0.699999999999999	25.3	26	25.7083333333333	2010-10-08
"9_10_2010"	0.899999999999999	25.6	26.5	26.0583333333333	2010-10-09
"10_10_2010"	0.900000000000002	25.9	26.8	26.2791666666667	2010-10-10
"11_10_2010"	0.799999999999997	26.1	26.9	26.4083333333333	2010-10-11
"12_10_2010"	0.199999999999999	26.2	26.4	26.3458333333333	2010-10-12
"13_10_2010"	0.400000000000002	26.2	26.6	26.4	2010-10-13
"14_10_2010"	0.399999999999999	26.6	27	26.7458333333333	2010-10-14
"15_10_2010"	0.600000000000001	26.2	26.8	26.5041666666667	2010-10-15
"16_10_2010"	0.5	26	26.5	26.2708333333333	2010-10-16
"17_10_2010"	0.5	25.7	26.2	25.9708333333333	2010-10-17
"18_10_2010"	0.400000000000002	25.7	26.1	25.9	2010-10-18
"19_10_2010"	0.699999999999999	25.5	26.2	25.875	2010-10-19
"20_10_2010"	0.300000000000001	26.2	26.5	26.3291666666667	2010-10-20
"21_10_2010"	0.5	26.3	26.8	26.5666666666667	2010-10-21
"22_10_2010"	1	26.3	27.3	26.7958333333333	2010-10-22
"23_10_2010"	0.900000000000002	26.7	27.6	27.1166666666667	2010-10-23
"24_10_2010"	0.899999999999999	26.8	27.7	27.2875	2010-10-24
"25_10_2010"	0.799999999999997	27.1	27.9	27.4583333333333	2010-10-25
"26_10_2010"	0.699999999999999	27.2	27.9	27.575	2010-10-26
"27_10_2010"	0.699999999999999	27.5	28.2	27.8166666666667	2010-10-27
"28_10_2010"	0.699999999999999	27.7	28.4	28.0416666666667	2010-10-28
"29_10_2010"	0.300000000000001	27.9	28.2	28.1083333333333	2010-10-29
"30_10_2010"	0.600000000000001	27.7	28.3	28.0125	2010-10-30
"31_10_2010"	0.600000000000001	27.9	28.5	28.1708333333333	2010-10-31
"1_11_2010"	0.799999999999997	28.1	28.9	28.4541666666667	2010-11-01
"2_11_2010"	0.700000000000003	27.9	28.6	28.1791666666667	2010-11-02
"3_11_2010"	0.600000000000001	27.4	28	27.7125	2010-11-03
"4_11_2010"	0.600000000000001	26.7	27.3	27.05	2010-11-04
"5_11_2010"	2.1	24.8	26.9	25.9833333333333	2010-11-05
"6_11_2010"	1.1	23.5	24.6	24.1375	2010-11-06
"7_11_2010"	1.8	22	23.8	23.1166666666667	2010-11-07
"8_11_2010"	2.2	20.7	22.9	21.6958333333333	2010-11-08
"9_11_2010"	1.2	21.2	22.4	21.9541666666667	2010-11-09
"10_11_2010"	2.4	22	24.4	23.1166666666667	2010-11-10
"11_11_2010"	1	23.2	24.2	23.7166666666667	2010-11-11
"12_11_2010"	0.699999999999999	23.1	23.8	23.5958333333333	2010-11-12
"13_11_2010"	0.399999999999999	23.1	23.5	23.1958333333333	2010-11-13
"14_11_2010"	0.399999999999999	22.8	23.2	23.0041666666667	2010-11-14
"15_11_2010"	1.6	23.1	24.7	23.9166666666667	2010-11-15
"16_11_2010"	0.700000000000003	23.9	24.6	24.2708333333333	2010-11-16
"17_11_2010"	1.5	24.3	25.8	24.8916666666667	2010-11-17
"18_11_2010"	0.5	25.2	25.7	25.475	2010-11-18
"19_11_2010"	1	24.2	25.2	24.7208333333333	2010-11-19
"20_11_2010"	0.300000000000001	23.9	24.2	24.0208333333333	2010-11-20
"21_11_2010"	0.699999999999999	23.7	24.4	24.0416666666667	2010-11-21
"22_11_2010"	0.399999999999999	24	24.4	24.2708333333333	2010-11-22
"23_11_2010"	0.399999999999999	24.1	24.5	24.3	2010-11-23
"24_11_2010"	0.5	24.2	24.7	24.3875	2010-11-24
"25_11_2010"	0.399999999999999	24.1	24.5	24.3666666666667	2010-11-25
"26_11_2010"	0.599999999999998	24.1	24.7	24.3875	2010-11-26
"27_11_2010"	0.399999999999999	24.5	24.9	24.7041666666667	2010-11-27
"28_11_2010"	0.299999999999997	24.6	24.9	24.775	2010-11-28
"29_11_2010"	0.700000000000003	24.4	25.1	24.7458333333333	2010-11-29
"30_11_2010"	0.5	24.7	25.2	24.9958333333333	2010-11-30
"1_12_2010"	0.699999999999999	24.6	25.3	25.0166666666667	2010-12-01
"2_12_2010"	1.4	23.2	24.6	23.8333333333333	2010-12-02
"3_12_2010"	0.599999999999998	22.6	23.2	22.9625	2010-12-03
"4_12_2010"	0.299999999999997	22.1	22.4	22.2875	2010-12-04
"5_12_2010"	1.4	20.6	22	21.2041666666667	2010-12-05
"6_12_2010"	2.3	19.4	21.7	20.8666666666667	2010-12-06
"7_12_2010"	2	18.7	20.7	19.775	2010-12-07
"8_12_2010"	1.4	19.9	21.3	20.7833333333333	2010-12-08
"9_12_2010"	2.3	19.2	21.5	20.0833333333333	2010-12-09
"10_12_2010"	1.3	18	19.3	18.4458333333333	2010-12-10
"11_12_2010"	0.600000000000001	17.5	18.1	17.8333333333333	2010-12-11
"12_12_2010"	1.7	18.1	19.8	18.8083333333333	2010-12-12
"13_12_2010"	1.8	16.9	18.7	17.6916666666667	2010-12-13
"14_12_2010"	1	16.4	17.4	16.8166666666667	2010-12-14
"15_12_2010"	2	16	18	16.7875	2010-12-15
"16_12_2010"	3.1	16.2	19.3	17.3833333333333	2010-12-16
"17_12_2010"	1.5	19.7	21.2	20.6916666666667	2010-12-17
"18_12_2010"	0.699999999999999	21	21.7	21.4208333333333	2010-12-18
"19_12_2010"	1.4	19.9	21.3	20.5625	2010-12-19
"20_12_2010"	0.600000000000001	19.4	20	19.75	2010-12-20
"21_12_2010"	1.7	19.5	21.2	20.0125	2010-12-21
"22_12_2010"	2.2	19.8	22	21.1541666666667	2010-12-22
"23_12_2010"	1.2	20.3	21.5	20.875	2010-12-23
"24_12_2010"	1.2	19.2	20.4	20.1583333333333	2010-12-24
"25_12_2010"	0.799999999999997	18.6	19.4	19.075	2010-12-25
"26_12_2010"	1	18.8	19.8	19.3708333333333	2010-12-26
"27_12_2010"	0.699999999999999	18	18.7	18.4375	2010-12-27
"28_12_2010"	1.6	17.1	18.7	17.7083333333333	2010-12-28
"29_12_2010"	0.899999999999999	16.3	17.2	16.8125	2010-12-29
"30_12_2010"	1.6	16.4	18	17.0375	2010-12-30
"31_12_2010"	1.2	18	19.2	18.775	2010-12-31
"1_1_2011"	1	18.6	19.6	19.0041666666667	2011-01-01
"2_1_2011"	1.2	19.6	20.8	20.2958333333333	2011-01-02
"3_1_2011"	0.5	20.3	20.8	20.5291666666667	2011-01-03
"4_1_2011"	0.599999999999998	20.3	20.9	20.6416666666667	2011-01-04
"5_1_2011"	1	20.4	21.4	20.8625	2011-01-05
"6_1_2011"	1.1	20.6	21.7	20.9916666666667	2011-01-06
"7_1_2011"	1.1	21.2	22.3	21.8583333333333	2011-01-07
"8_1_2011"	0.400000000000002	21.2	21.6	21.4708333333333	2011-01-08
"9_1_2011"	0.400000000000002	21.2	21.6	21.3958333333333	2011-01-09
"10_1_2011"	0.600000000000001	20.7	21.3	20.9375	2011-01-10
"11_1_2011"	0.800000000000001	20.8	21.6	21.1583333333333	2011-01-11
"12_1_2011"	0.700000000000003	20.4	21.1	20.8541666666667	2011-01-12
"13_1_2011"	1.4	18.9	20.3	19.4625	2011-01-13
"14_1_2011"	1.1	18	19.1	18.3875	2011-01-14
"15_1_2011"	0.599999999999998	18.1	18.7	18.3791666666667	2011-01-15
"16_1_2011"	1.2	18.4	19.6	19.0416666666667	2011-01-16
"17_1_2011"	0.5	19.6	20.1	19.7208333333333	2011-01-17
"18_1_2011"	0.599999999999998	19.8	20.4	20.1166666666667	2011-01-18
"19_1_2011"	0.599999999999998	20.1	20.7	20.3625	2011-01-19
"20_1_2011"	2.6	20.5	23.1	21.7083333333333	2011-01-20
"21_1_2011"	0.5	22	22.5	22.2458333333333	2011-01-21
"22_1_2011"	1	21.5	22.5	21.7666666666667	2011-01-22
"23_1_2011"	1.9	19.4	21.3	20.325	2011-01-23
"24_1_2011"	1	19.4	20.4	19.9958333333333	2011-01-24
"25_1_2011"	0.899999999999999	19.8	20.7	20.2916666666667	2011-01-25
"26_1_2011"	0.5	20	20.5	20.325	2011-01-26
"27_1_2011"	1.1	19.5	20.6	20.1166666666667	2011-01-27
"28_1_2011"	1	19	20	19.7291666666667	2011-01-28
"29_1_2011"	0.5	19.3	19.8	19.5708333333333	2011-01-29
"30_1_2011"	0.5	19.4	19.9	19.6458333333333	2011-01-30
"31_1_2011"	0.5	19.8	20.3	20.025	2011-01-31
"1_2_2011"	0.699999999999999	20.1	20.8	20.3208333333333	2011-02-01
"2_2_2011"	1.3	20.2	21.5	20.65	2011-02-02
"3_2_2011"	1.9	20.6	22.5	21.6	2011-02-03
"4_2_2011"	1.4	22	23.4	22.5041666666667	2011-02-04
"5_2_2011"	1.2	22.9	24.1	23.3541666666667	2011-02-05
"6_2_2011"	1.9	22.7	24.6	23.4	2011-02-06
"7_2_2011"	2.4	23	25.4	24.4083333333333	2011-02-07
"8_2_2011"	1.2	22.3	23.5	22.7166666666667	2011-02-08
"9_2_2011"	1.2	21.8	23	22.3833333333333	2011-02-09
"10_2_2011"	1.9	22.1	24	22.8791666666667	2011-02-10
"11_2_2011"	0.600000000000001	22	22.6	22.1458333333333	2011-02-11
"12_2_2011"	1	21	22	21.5541666666667	2011-02-12
"13_2_2011"	1.3	19.9	21.2	20.4416666666667	2011-02-13
"14_2_2011"	0.400000000000002	19.9	20.3	20.15	2011-02-14
"15_2_2011"	0.5	19.7	20.2	19.9208333333333	2011-02-15
"16_2_2011"	0.399999999999999	19.6	20	19.8583333333333	2011-02-16
"17_2_2011"	0.900000000000002	19.9	20.8	20.2041666666667	2011-02-17
"18_2_2011"	1	20.4	21.4	20.9166666666667	2011-02-18
"19_2_2011"	1	20.9	21.9	21.4791666666667	2011-02-19
"20_2_2011"	1.3	21.5	22.8	22	2011-02-20
"21_2_2011"	1	22.1	23.1	22.5166666666667	2011-02-21
"22_2_2011"	1.4	22.9	24.3	23.45	2011-02-22
"23_2_2011"	1.6	23.1	24.7	23.9208333333333	2011-02-23
"24_2_2011"	0.800000000000001	23.9	24.7	24.3708333333333	2011-02-24
"25_2_2011"	0.900000000000002	23.9	24.8	24.3208333333333	2011-02-25
"26_2_2011"	0.599999999999998	24.3	24.9	24.5875	2011-02-26
"27_2_2011"	0.899999999999999	24.3	25.2	24.7583333333333	2011-02-27
"28_2_2011"	0.800000000000001	24.5	25.3	24.9541666666667	2011-02-28
"1_3_2011"	1.3	24.3	25.6	24.925	2011-03-01
"2_3_2011"	0.5	24	24.5	24.2416666666667	2011-03-02
"3_3_2011"	0.5	24.1	24.6	24.3458333333333	2011-03-03
"4_3_2011"	1.3	22.7	24	23.1125	2011-03-04
"5_3_2011"	0.699999999999999	22.3	23	22.6083333333333	2011-03-05
"6_3_2011"	1.1	22.3	23.4	22.8833333333333	2011-03-06
"7_3_2011"	0.699999999999999	23.2	23.9	23.55	2011-03-07
"8_3_2011"	1.1	23.4	24.5	23.9333333333333	2011-03-08
"9_3_2011"	0.800000000000001	24	24.8	24.3541666666667	2011-03-09
"10_3_2011"	0.5	24.1	24.6	24.3791666666667	2011-03-10
"11_3_2011"	2.1	22.3	24.4	23.5625	2011-03-11
"12_3_2011"	1	22.5	23.5	23.05	2011-03-12
"13_3_2011"	0.699999999999999	22.3	23	22.625	2011-03-13
"14_3_2011"	0.800000000000001	21.9	22.7	22.3	2011-03-14
"15_3_2011"	0.800000000000001	22	22.8	22.3291666666667	2011-03-15
"16_3_2011"	0.600000000000001	22.4	23	22.7375	2011-03-16
"17_3_2011"	1.2	22.5	23.7	22.9541666666667	2011-03-17
"18_3_2011"	1.5	22.6	24.1	23.325	2011-03-18
"19_3_2011"	1	23.2	24.2	23.7125	2011-03-19
"20_3_2011"	1.2	23.2	24.4	23.6958333333333	2011-03-20
"21_3_2011"	0.800000000000001	23.4	24.2	23.7333333333333	2011-03-21
"22_3_2011"	0.899999999999999	23.1	24	23.5708333333333	2011-03-22
"23_3_2011"	1	23.4	24.4	23.7916666666667	2011-03-23
"24_3_2011"	0.799999999999997	23.6	24.4	24.0375	2011-03-24
"25_3_2011"	0.699999999999999	23.8	24.5	24.1416666666667	2011-03-25
"26_3_2011"	1.9	24.2	26.1	25.2791666666667	2011-03-26
"27_3_2011"	0.799999999999997	25.6	26.4	26.025	2011-03-27
"28_3_2011"	1.2	26	27.2	26.6291666666667	2011-03-28
"29_3_2011"	1.4	26.3	27.7	27.0541666666667	2011-03-29
"30_3_2011"	0.800000000000001	26.7	27.5	27.1125	2011-03-30
"31_3_2011"	1.7	26.7	28.4	27.3958333333333	2011-03-31
"1_4_2011"	0.899999999999999	27.6	28.5	28.1041666666667	2011-04-01
"2_4_2011"	1.9	26.3	28.2	27.1583333333333	2011-04-02
"3_4_2011"	1	27.7	28.7	28.1	2011-04-03
"4_4_2011"	1	27.5	28.5	27.9958333333333	2011-04-04
"5_4_2011"	0.899999999999999	27.3	28.2	27.7041666666667	2011-04-05
"6_4_2011"	0.899999999999999	27.1	28	27.5041666666667	2011-04-06
"7_4_2011"	0.900000000000002	27.2	28.1	27.6583333333333	2011-04-07
"8_4_2011"	0.900000000000002	27.4	28.3	27.8666666666667	2011-04-08
"9_4_2011"	1.2	27.5	28.7	28.0458333333333	2011-04-09
"10_4_2011"	1.2	27.9	29.1	28.3833333333333	2011-04-10
"11_4_2011"	0.800000000000001	27.8	28.6	28.2333333333333	2011-04-11
"12_4_2011"	0.899999999999999	28	28.9	28.3708333333333	2011-04-12
"13_4_2011"	0.5	28.1	28.6	28.3375	2011-04-13
"14_4_2011"	1.2	27.7	28.9	28.25	2011-04-14
"15_4_2011"	0.799999999999997	28.1	28.9	28.4958333333333	2011-04-15
"16_4_2011"	0.699999999999999	28.3	29	28.6666666666667	2011-04-16
"17_4_2011"	0.699999999999999	28.7	29.4	28.9208333333333	2011-04-17
"18_4_2011"	1.3	28.7	30	29.275	2011-04-18
"19_4_2011"	0.800000000000001	28.7	29.5	29.175	2011-04-19
"20_4_2011"	0.900000000000002	28.2	29.1	28.6333333333333	2011-04-20
"21_4_2011"	0.600000000000001	27.9	28.5	28.1708333333333	2011-04-21
"22_4_2011"	0.600000000000001	27.4	28	27.6291666666667	2011-04-22
